id.yr.season,study,tag,id,N_locs,start_mig,end_mig
A75657_2013_spring,terra.natura-spain,75657,A75657,929,2013-02-16T15:16:33.854378Z,2013-03-26T23:12:57.770024Z
A75658_2009_fall,terra.natura-spain,75658,A75658,1175,2009-08-24T09:17:48.971573Z,2009-10-22T01:24:34.942452Z
A75658_2010_fall,terra.natura-spain,75658,A75658,1656,,
A75658_2010_spring,terra.natura-spain,75658,A75658,1777,,
A75658_2011_fall,terra.natura-spain,75658,A75658,551,,
A75658_2011_spring,terra.natura-spain,75658,A75658,1667,,
A75658_2012_spring,terra.natura-spain,75658,A75658,74,,
A75659_2009_fall,terra.natura-spain,75659,A75659,1281,2009-09-07T12:00:00Z,2009-12-14T23:00:00Z
A75659_2010_fall,terra.natura-spain,75659,A75659,1317,2010-09-02T05:38:40.387052Z,2010-11-03T23:00:00Z
A75659_2010_spring,terra.natura-spain,75659,A75659,957,2010-02-26T11:24:58.345957Z,2010-03-28T15:43:13.620490Z
A75659_2011_fall,terra.natura-spain,75659,A75659,88,,
A75659_2011_spring,terra.natura-spain,75659,A75659,875,2011-02-25T01:00:00Z,2011-03-28T13:23:44.179508Z
A80419_2008_fall,terra.natura-spain,80419,A80419,1148,2008-09-18T22:39:43.719070Z,2008-11-09T23:00:00Z
A80419_2009_fall,terra.natura-spain,80419,A80419,1303,2009-09-03T08:48:41.507786Z,2009-10-17T18:00:00Z
A80419_2009_spring,terra.natura-spain,80419,A80419,1014,2009-02-09T14:57:46.040565Z,2009-03-19T16:23:29.125639Z
A80419_2010_fall,terra.natura-spain,80419,A80419,1360,2010-09-03T18:19:49.119319Z,2010-10-29T22:00:00Z
A80419_2010_spring,terra.natura-spain,80419,A80419,1096,2010-02-08T10:17:22.308595Z,2010-03-09T06:05:31.739592Z
A80419_2011_spring,terra.natura-spain,80419,A80419,611,2011-02-16T09:48:27.526078Z,2011-04-13T18:00:00Z
A80420_2009_fall,terra.natura-spain,80420,A80420,1210,2009-08-26T11:58:55.147674Z,2009-09-27T01:56:29.320691Z
A80420_2010_fall,terra.natura-spain,80420,A80420,1290,2010-08-31T12:31:14.572134Z,2010-09-30T21:14:42.490417Z
A80420_2010_spring,terra.natura-spain,80420,A80420,1105,2010-02-20T00:21:43.223718Z,2010-03-25T00:55:07.306782Z
A80420_2011_fall,terra.natura-spain,80420,A80420,1274,2011-08-31T20:32:28.019879Z,2011-10-27T22:00:00Z
A80420_2011_spring,terra.natura-spain,80420,A80420,1240,2011-01-06T07:00:00Z,2011-03-26T19:32:48.425892Z
A80420_2012_fall,terra.natura-spain,80420,A80420,1271,2012-08-30T10:31:44.895868Z,2012-11-18T23:00:00Z
A80420_2012_spring,terra.natura-spain,80420,A80420,1156,2012-02-20T08:15:23.575331Z,2012-03-16T05:39:03.363885Z
A80420_2013_fall,terra.natura-spain,80420,A80420,14,,
A80420_2013_spring,terra.natura-spain,80420,A80420,774,2013-02-10T01:00:00Z,2013-03-25T17:47:22.362041Z
A89730_2009_fall,terra.natura-spain,89730,A89730,143,2009-08-21T02:00:00Z,2009-09-04T17:48:42.083061Z
A89730_2010_fall,terra.natura-spain,89730,A89730,155,2010-08-18T20:23:20.952537Z,2010-09-03T02:16:59.331341Z
A89730_2010_spring,terra.natura-spain,89730,A89730,103,2010-02-22T22:43:29.242007Z,2010-05-08T01:16:30.757993Z
A89730_2011_fall,terra.natura-spain,89730,A89730,138,2011-08-27T22:40:41.216044Z,2011-09-13T02:26:10.127277Z
A89730_2011_spring,terra.natura-spain,89730,A89730,104,2011-02-22T01:00:00Z,2011-03-18T10:35:19.547468Z
A89730_2012_fall,terra.natura-spain,89730,A89730,103,2012-08-07T02:00:00Z,2012-08-19T03:30:40.630810Z
A89730_2012_spring,terra.natura-spain,89730,A89730,91,2012-03-01T01:00:00Z,2012-03-21T01:29:49.851267Z
A89730_2013_spring,terra.natura-spain,89730,A89730,65,2013-01-26T01:00:00Z,2013-03-15T19:44:48.895023Z
A89731_2009_fall,terra.natura-spain,89731,A89731,127,2009-09-06T02:14:52.494384Z,2009-09-26T22:09:21.001352Z
A89731_2010_fall,terra.natura-spain,89731,A89731,155,2010-09-03T04:19:43.020124Z,2010-09-27T02:00:00Z
A89731_2010_spring,terra.natura-spain,89731,A89731,131,2010-02-23T09:33:41.674459Z,2010-03-21T18:54:56.827670Z
A89731_2011_fall,terra.natura-spain,89731,A89731,160,2011-09-11T02:00:00Z,2011-09-27T22:32:09.184053Z
A89731_2011_spring,terra.natura-spain,89731,A89731,119,2011-02-18T01:00:00Z,2011-03-20T22:09:58.408538Z
A89731_2012_fall,terra.natura-spain,89731,A89731,41,,
A89731_2012_spring,terra.natura-spain,89731,A89731,131,2012-02-23T01:00:00Z,2012-03-21T11:28:49.085021Z
Agri_2013_fall,buechley-mideast,130662,Agri,2965,2013-09-08T19:10:18.795637Z,2013-10-02T16:31:17.230548Z
Agri_2013_spring,buechley-mideast,130662,Agri,74,,
Agri_2014_fall,buechley-mideast,130662,Agri,14,,
Agri_2014_spring,buechley-mideast,130662,Agri,2142,2014-03-19T07:20:56.467360Z,2014-04-15T16:04:43.153881Z
Akaga_2018_fall,oppel-balkans,171362,Akaga,3739,2018-08-22T00:00:00Z,2018-09-30T14:48:03.584284Z
Akaga_2018_spring,oppel-balkans,171362,Akaga,1100,,
Amud_2018_fall,efrat-israel,180318,Amud,1556,2018-09-16T17:05:19.118249Z,2018-11-11T18:00:00Z
Anna_2018_fall,oppel-balkans,171348,Anna,1297,2018-09-01T23:32:14.969016Z,2018-09-12T13:36:58.042728Z
Aoos_2015_fall,oppel-balkans,118154,Aoos,2052,2015-08-27T10:00:41.891183Z,2015-10-12T06:35:57.624229Z
Aoos_2015_spring,oppel-balkans,118154,Aoos,462,,
Aoos_2016_fall,oppel-balkans,118154,Aoos,961,2016-09-19T02:53:14.375619Z,2016-10-19T10:09:17.606467Z
Aoos_2016_spring,oppel-balkans,118154,Aoos,1328,2016-03-16T05:00:00Z,2016-04-19T00:10:10.907500Z
Aoos_2017_fall,oppel-balkans,118154,Aoos,1033,2017-09-07T01:03:28.718552Z,2017-10-18T22:00:00Z
Aoos_2017_spring,oppel-balkans,118154,Aoos,748,2017-03-08T03:00:00Z,2017-04-07T05:21:40.738375Z
Aoos_2018_fall,oppel-balkans,118154,Aoos,833,2018-08-02T09:04:01.546226Z,2018-09-29T00:55:31.130579Z
Aoos_2018_spring,oppel-balkans,118154,Aoos,806,2018-02-22T22:43:29.242007Z,2018-05-08T01:16:30.757993Z
Aras_2012_fall,buechley-mideast,118176,Aras,1396,2012-09-03T23:46:48.873544Z,2012-12-29T19:00:00Z
Aras_2013_spring,buechley-mideast,118176,Aras,559,,
Arda_2012_fall,oppel-balkans,118147,Arda,1407,2012-09-21T05:00:00Z,2012-10-28T22:34:09.412907Z
Arda_2013_spring,oppel-balkans,118147,Arda,204,,
Ardahan_2013_fall,buechley-mideast,210,Ardahan,3998,2013-07-02T00:00:00Z,2013-09-21T12:02:19.942705Z
Ardahan_2013_spring,buechley-mideast,210,Ardahan,212,,
Ardahan_2014_fall,buechley-mideast,210,Ardahan,1825,2014-07-02T00:00:00Z,2014-11-05T00:16:30.757993Z
Ardahan_2014_spring,buechley-mideast,210,Ardahan,3972,2014-01-02T00:00:00Z,2014-05-10T14:33:40.954845Z
Armenia2_2015_fall,buechley-mideast,48500703868,Armenia2,1496,2015-08-24T20:39:50.142657Z,2015-10-10T03:00:00Z
Armenia3_2015_fall,buechley-mideast,48500704009,Armenia3,968,2015-09-16T21:05:48.530194Z,2015-10-11T11:40:24.662391Z
Arpacay_2012_fall,buechley-mideast,118174,Arpacay,202,2012-08-21T02:00:00Z,2012-12-25T00:16:30.757993Z
Asparuh_2013_fall,oppel-balkans,131250,Asparuh,320,2013-08-06T03:00:00Z,2013-12-09T00:16:30.757993Z
Batuecasa_2017_fall,douro-spain,17020,Batuecasa,3485,2017-08-31T22:30:46.354234Z,2017-11-01T23:00:00Z
Batuecasa_2017_spring,douro-spain,17020,Batuecasa,295,,
Batuecasa_2018_fall,douro-spain,17020,Batuecasa,2351,2018-09-20T19:46:29.231838Z,2018-10-01T23:07:22.416165Z
Batuecasa_2018_spring,douro-spain,17020,Batuecasa,2774,2018-01-18T02:00:00Z,2018-03-10T15:07:28.960919Z
BatuecasP_2017_fall,douro-spain,17022,BatuecasP,2614,2017-08-02T01:00:00Z,2017-10-19T22:09:03.135276Z
BatuecasP_2018_fall,douro-spain,17022,BatuecasP,3432,,
BatuecasP_2018_spring,douro-spain,17022,BatuecasP,3509,,
Belgin_2018_fall,oppel-balkans,171346,Belgin,832,2018-09-11T16:23:39.684251Z,2018-09-22T06:28:22.757964Z
Berenice_2013_fall,oppel-balkans,130672,Berenice,274,2013-08-28T20:30:33.667244Z,2013-09-12T17:00:00Z
Blanka_2018_fall,oppel-balkans,171345,Blanka,2024,2018-08-31T00:00:00Z,2018-10-13T06:37:12.041363Z
Boris_2015_fall,oppel-balkans,149505,Boris,1875,2015-09-14T05:00:00Z,2015-10-04T15:13:08.162243Z
Boris_2016_fall,oppel-balkans,149505,Boris,2127,2016-09-24T05:00:00Z,2016-10-10T20:06:09.702096Z
Boris_2016_spring,oppel-balkans,149505,Boris,1806,2016-02-24T18:07:20.986834Z,2016-03-28T16:12:02.956845Z
Boris_2017_fall,oppel-balkans,149505,Boris,2029,2017-09-21T18:17:33.620259Z,2017-10-12T06:52:03.015985Z
Boris_2017_spring,oppel-balkans,149505,Boris,1829,2017-02-23T05:10:23.551352Z,2017-03-30T11:58:31.392759Z
Boris_2018_fall,oppel-balkans,149505,Boris,1985,2018-09-22T05:00:00Z,2018-10-11T14:47:53.385290Z
Boris_2018_spring,oppel-balkans,149505,Boris,1840,2018-02-23T11:23:05.053321Z,2018-03-25T03:46:40.009370Z
Boyana_2018_fall,oppel-balkans,171357,Boyana,3746,2018-09-07T00:00:00Z,2018-10-24T02:40:57.124115Z
Boyana_2018_spring,oppel-balkans,171357,Boyana,1101,,
Brieva_2016_fall,migra-spain,4404,Brieva,2032,2016-08-27T04:17:29.697839Z,2016-10-21T20:33:35.943503Z
Brieva_2017_spring,migra-spain,4404,Brieva,1240,,
Bruco_2017_fall,life.rupis-spain,48505470927,Bruco,1481,2017-08-30T13:07:38.598363Z,2017-10-05T20:00:00Z
Bruco_2018_spring,life.rupis-spain,48505470927,Bruco,24,,
Cabuk_2014_fall,buechley-mideast,132087,Cabuk,1521,2014-09-03T16:17:08.346021Z,2014-11-10T20:00:00Z
Cabuk_2015_fall,buechley-mideast,132087,Cabuk,1249,2015-10-04T05:43:13.680036Z,2015-10-27T23:16:46.784337Z
Cabuk_2015_spring,buechley-mideast,132087,Cabuk,1448,2015-05-25T08:30:13.011452Z,2015-07-03T00:52:54.320397Z
Camaces_2017_fall,douro-spain,17017,Camaces,381,2017-08-01T14:00:00Z,2017-12-05T00:16:30.757993Z
Castor_2014_fall,oppel-balkans,135955,Castor,2157,2014-08-20T16:31:31.699934Z,2014-10-07T15:11:32.792281Z
Castor_2014_spring,oppel-balkans,135955,Castor,530,,
Castor_2015_fall,oppel-balkans,135955,Castor,2164,2015-07-30T13:41:05.222813Z,2015-10-13T17:29:01.681626Z
Castor_2015_spring,oppel-balkans,135955,Castor,2121,2015-03-02T00:30:04.964545Z,2015-04-18T09:08:32.930410Z
Castor_2016_spring,oppel-balkans,135955,Castor,575,,
Djibouti_2013_fall,buechley-mideast,127589,Djibouti,1540,,
Djibouti_2013_spring,buechley-mideast,127589,Djibouti,516,,
Djibouti_2014_spring,buechley-mideast,127589,Djibouti,1030,,
Dobromir_2012_fall,oppel-balkans,118150,Dobromir,1489,2012-08-18T21:00:00Z,2012-12-09T22:52:59.290273Z
Dobromir_2013_fall,oppel-balkans,118150,Dobromir,2239,,
Dobromir_2013_spring,oppel-balkans,118150,Dobromir,2217,,
Dobromir_2014_fall,oppel-balkans,118150,Dobromir,2173,2014-08-05T07:00:00Z,2014-10-18T01:11:44.863628Z
Dobromir_2014_spring,oppel-balkans,118150,Dobromir,2125,2014-03-08T04:00:00Z,2014-06-25T23:00:00Z
Dobromir_2015_fall,oppel-balkans,118150,Dobromir,2188,2015-07-05T05:00:00Z,2015-11-13T16:51:59.115915Z
Dobromir_2015_spring,oppel-balkans,118150,Dobromir,2160,2015-03-02T04:00:00Z,2015-05-21T13:15:40.063012Z
Dobromir_2016_fall,oppel-balkans,118150,Dobromir,997,2016-08-18T05:00:00Z,2016-10-02T00:49:17.063089Z
Dobromir_2016_spring,oppel-balkans,118150,Dobromir,2209,2016-04-23T11:28:01.946917Z,2016-06-30T23:00:00Z
Douro_2017_fall,life.rupis-spain,48797733050,Douro,1406,2017-08-23T21:44:30.275137Z,2017-09-16T21:33:57.970814Z
Douro_2017_spring,life.rupis-spain,48797733050,Douro,175,,
Douro_2018_fall,life.rupis-spain,48797733050,Douro,1991,2018-08-25T07:00:00Z,2018-10-09T20:00:00Z
Douro_2018_spring,life.rupis-spain,48797733050,Douro,1717,2018-01-24T06:00:00Z,2018-03-04T17:15:59.826764Z
Ekhi_2018_fall,migra-spain,5533,Ekhi,2622,2018-09-01T06:00:00Z,2018-09-23T18:01:11.289007Z
Elodie_2016_fall,oppel-balkans,135956,Elodie,1426,2016-09-27T04:00:00Z,2016-10-22T15:44:26.193480Z
Elodie_2017_fall,oppel-balkans,135956,Elodie,908,,
Elodie_2017_spring,oppel-balkans,135956,Elodie,2257,,
Endoia_2017_fall,migra-spain,5534,Endoia,856,2017-09-03T06:00:00Z,2017-11-21T00:16:30.757993Z
Faia_2017_fall,life.rupis-spain,48505476460,Faia,1956,2017-08-23T08:00:00Z,2017-12-31T17:00:00Z
Faia_2017_spring,life.rupis-spain,48505476460,Faia,218,,
Faia_2018_fall,life.rupis-spain,48505476460,Faia,678,2018-08-22T21:43:29.242007Z,2018-11-05T00:16:30.757993Z
Faia_2018_spring,life.rupis-spain,48505476460,Faia,1567,2018-02-10T07:00:00Z,2018-03-27T08:04:15.381359Z
Gardon_2016_fall,kobierzycki-france,707,Gardon,2758,2016-09-09T01:00:00Z,2016-09-28T11:21:40.469183Z
Gardon_2017_fall,kobierzycki-france,707,Gardon,2737,2017-09-08T05:00:00Z,2017-09-26T21:56:40.163849Z
Gardon_2017_spring,kobierzycki-france,707,Gardon,2085,2017-02-22T14:36:16.866538Z,2017-04-08T15:57:57.784413Z
Gardon_2018_fall,kobierzycki-france,707,Gardon,843,2018-09-09T05:00:00Z,2018-09-30T15:34:29.288723Z
Gardon_2018_spring,kobierzycki-france,707,Gardon,2017,2018-01-10T00:00:00Z,2018-04-01T22:01:08.878938Z
Gurman_2017_fall,karyakin-russia,114,Gurman,1441,2017-09-08T05:00:00Z,2017-11-04T16:17:59.048965Z
Gurman_2018_fall,karyakin-russia,114,Gurman,1490,,
Gurman_2018_spring,karyakin-russia,114,Gurman,2117,,
H36_2018_fall,efrat-israel,180319,H36,576,2018-08-27T06:00:00Z,2018-09-21T09:56:17.221191Z
Haydi_2014_fall,buechley-mideast,132084,Haydi,1514,2014-08-30T02:33:49.350380Z,2014-11-15T08:16:13.406813Z
Haydi_2014_spring,buechley-mideast,132084,Haydi,169,,
Haydi_2015_fall,buechley-mideast,132084,Haydi,1288,2015-09-11T15:14:21.015365Z,2015-10-27T14:42:42.843398Z
Haydi_2015_spring,buechley-mideast,132084,Haydi,1408,2015-04-05T18:20:15.554369Z,2015-05-30T04:25:21.734Z
Haydi_2016_spring,buechley-mideast,132084,Haydi,746,,
Heracles_2013_fall,oppel-balkans,130676,Heracles,204,,
Huebra_2017_fall,douro-spain,17021,Huebra,2586,2017-09-16T15:49:48.610583Z,2017-10-17T16:04:59.490335Z
Huebra_2017_spring,douro-spain,17021,Huebra,269,,
Huebra_2018_fall,douro-spain,17021,Huebra,2973,2018-09-23T12:42:44.493923Z,2018-10-31T10:45:26.050168Z
Huebra_2018_spring,douro-spain,17021,Huebra,2068,2018-02-02T06:00:00Z,2018-03-03T18:15:12.354869Z
Ibrahim_2013_fall,oppel-balkans,131248,Ibrahim,380,2013-08-29T19:58:19.761245Z,2013-09-21T23:02:18.391589Z
Igdir_2012_fall,buechley-mideast,118175,Igdir,1620,2012-09-17T04:00:10.415689Z,2012-10-14T09:53:04.898984Z
Igdir_2013_fall,buechley-mideast,118175,Igdir,2123,2013-09-19T23:11:01.191252Z,2013-10-20T13:06:58.558779Z
Igdir_2013_spring,buechley-mideast,118175,Igdir,1770,2013-03-14T21:35:02.213035Z,2013-04-10T22:43:28.358301Z
Igdir_2014_fall,buechley-mideast,118175,Igdir,1894,2014-10-02T07:57:28.893333Z,2014-11-08T23:57:45.307271Z
Igdir_2014_spring,buechley-mideast,118175,Igdir,1945,2014-02-26T08:50:57.257935Z,2014-04-01T13:31:12.964999Z
Igdir_2015_spring,buechley-mideast,118175,Igdir,889,,
Ikaros_2012_fall,oppel-balkans,118145,Ikaros,145,2012-08-22T17:54:43.116957Z,2012-09-09T06:40:41.638638Z
Iliaz_2012_fall,oppel-balkans,118153,Iliaz,1322,2012-09-07T23:06:07.468661Z,2012-12-31T23:00:00Z
Iliaz_2013_fall,oppel-balkans,118153,Iliaz,2328,,
Iliaz_2013_spring,oppel-balkans,118153,Iliaz,2261,,
Iliaz_2014_fall,oppel-balkans,118153,Iliaz,2261,2014-06-14T04:04:09.949706Z,2015-01-22T11:43:14.497666Z
Iliaz_2014_spring,oppel-balkans,118153,Iliaz,2253,2014-02-26T19:33:48.960163Z,2014-07-13T18:10:02.136520Z
Iliaz_2015_fall,oppel-balkans,118153,Iliaz,2285,2015-10-27T10:29:59.236513Z,2015-11-07T00:34:42.310225Z
Iliaz_2015_spring,oppel-balkans,118153,Iliaz,2229,2015-04-04T05:13:01.783986Z,2015-05-05T16:10:53.925964Z
Iliaz_2016_fall,oppel-balkans,118153,Iliaz,2196,2016-08-26T04:00:00Z,2016-09-24T04:11:02.506064Z
Iliaz_2016_spring,oppel-balkans,118153,Iliaz,2149,2016-01-02T05:00:00Z,2016-05-07T05:43:39.314993Z
Iliaz_2017_fall,oppel-balkans,118153,Iliaz,2109,2017-08-18T00:49:59.478835Z,2017-11-08T15:13:01.367472Z
Iliaz_2017_spring,oppel-balkans,118153,Iliaz,2090,2017-03-31T13:45:52.232872Z,2017-05-05T04:19:58.253222Z
Iliaz_2018_fall,oppel-balkans,118153,Iliaz,1996,2018-08-11T04:07:23.739694Z,2018-12-30T23:00:00Z
Iliaz_2018_spring,oppel-balkans,118153,Iliaz,1897,2018-03-16T05:00:00Z,2018-04-15T20:35:32.799769Z
Ilin_2013_fall,oppel-balkans,130675,Ilin,122,,
Ilina_2013_fall,oppel-balkans,130674,Ilina,469,2013-09-15T15:19:06.651124Z,2013-09-26T05:23:49.724837Z
Iste_2014_fall,buechley-mideast,132086,Iste,1525,2014-09-15T22:48:45.508970Z,2014-10-08T19:02:58.627322Z
Iste_2014_spring,buechley-mideast,132086,Iste,156,,
Iste_2015_fall,buechley-mideast,132086,Iste,1416,2015-09-14T15:36:38.367921Z,2015-10-05T04:08:45.705916Z
Iste_2015_spring,buechley-mideast,132086,Iste,1427,2015-04-14T07:00:00Z,2015-05-06T04:41:36.545496Z
Iste_2016_fall,buechley-mideast,132086,Iste,1359,2016-09-23T12:50:54.630554Z,2016-10-13T23:50:30.305367Z
Iste_2016_spring,buechley-mideast,132086,Iste,1396,2016-01-02T04:00:00Z,2016-04-12T21:29:21.566240Z
Iste_2017_fall,buechley-mideast,132086,Iste,1127,2017-09-23T00:21:59.029361Z,2017-10-13T10:47:51.939369Z
Iste_2017_spring,buechley-mideast,132086,Iste,1036,2017-02-22T22:43:29.242007Z,2017-05-08T01:16:30.757993Z
Iste_2018_fall,buechley-mideast,132086,Iste,1306,2018-09-13T13:24:54.384383Z,2018-10-04T03:38:31.672960Z
Iste_2018_spring,buechley-mideast,132086,Iste,1047,2018-03-14T03:30:18.399723Z,2018-04-05T00:12:55.966382Z
J4107_2018_fall,efrat-israel,180322,J4107,1987,2018-08-28T06:00:00Z,2018-09-17T18:31:51.449945Z
Jenny_2015_fall,oppel-balkans,149507,Jenny,1867,2015-09-12T15:38:36.626295Z,2015-10-09T15:21:59.367860Z
Jenny_2016_fall,oppel-balkans,149507,Jenny,2238,2016-08-17T01:04:44.057379Z,2016-09-24T09:16:37.452884Z
Jenny_2016_spring,oppel-balkans,149507,Jenny,2170,2016-03-16T20:46:33.744187Z,2016-04-22T20:26:27.548473Z
Jenny_2017_fall,oppel-balkans,149507,Jenny,2048,2017-09-11T05:27:30.587548Z,2017-10-07T12:00:37.284339Z
Jenny_2017_spring,oppel-balkans,149507,Jenny,2051,2017-03-11T13:33:43.747885Z,2017-04-22T01:57:32.370371Z
Jenny_2018_fall,oppel-balkans,149507,Jenny,1959,2018-09-08T07:46:35.574084Z,2018-10-04T22:00:00Z
Jenny_2018_spring,oppel-balkans,149507,Jenny,1548,2018-03-04T05:00:00Z,2018-03-30T09:01:02.671997Z
Kapchug_2017_fall,karyakin-russia,115,Kapchug,175,2017-09-17T15:02:20.676279Z,2017-09-28T05:07:03.749991Z
Katerina_2013_fall,oppel-balkans,130671,Katerina,236,2013-09-07T22:41:10.173528Z,2013-09-28T13:00:06.591402Z
Katerina_2014_fall,oppel-balkans,130671,Katerina,51,,
Katerina_2014_spring,oppel-balkans,130671,Katerina,5,,
Lazaros_2012_fall,oppel-balkans,108050,Lazaros,1784,2012-08-24T11:59:50.734076Z,2012-10-01T11:14:49.023699Z
Lazaros_2012_spring,oppel-balkans,108050,Lazaros,42,,
Lazaros_2013_spring,oppel-balkans,108050,Lazaros,957,2013-03-04T02:12:28.852731Z,2013-04-04T06:24:33.749403Z
Levkipos_2012_fall,oppel-balkans,118146,Levkipos,1440,2012-09-09T07:00:00Z,2012-11-07T11:38:25.316300Z
Levkipos_2013_fall,oppel-balkans,118146,Levkipos,2280,2013-06-26T06:12:49.669853Z,2014-02-03T13:51:54.217814Z
Levkipos_2013_spring,oppel-balkans,118146,Levkipos,2302,2013-04-23T15:03:04.615511Z,2013-05-10T00:42:31.273625Z
Levkipos_2014_fall,oppel-balkans,118146,Levkipos,2267,2014-06-23T23:38:24.177539Z,2014-07-26T17:20:00.888102Z
Levkipos_2014_spring,oppel-balkans,118146,Levkipos,2210,2014-03-18T06:17:21.971892Z,2014-08-05T12:32:20.675434Z
Levkipos_2015_spring,oppel-balkans,118146,Levkipos,1612,,
Lidia_2018_fall,migra-spain,48797732417,Lidia,1690,2018-08-31T08:00:00Z,2018-12-08T19:04:39.561366Z
Logiya_2013_fall,buechley-mideast,118174,Logiya,441,,
Logiya_2014_fall,buechley-mideast,118174,Logiya,1578,2014-07-10T12:00:00Z,2014-09-16T10:58:20.923828Z
Logiya_2014_spring,buechley-mideast,118174,Logiya,2178,2014-05-10T12:04:15.675421Z,2014-06-24T18:49:14.995433Z
Logiya_2015_fall,buechley-mideast,118174,Logiya,1862,2015-07-02T10:00:00Z,2015-09-27T00:17:37.394945Z
Logiya_2015_spring,buechley-mideast,118174,Logiya,1584,2015-04-14T06:11:10.440515Z,2015-05-10T22:08:15.599986Z
Logiya_2016_fall,buechley-mideast,118174,Logiya,1750,2016-09-14T10:14:11.744870Z,2016-10-02T09:07:26.001197Z
Logiya_2016_spring,buechley-mideast,118174,Logiya,1688,2016-04-08T05:14:30.502928Z,2016-05-15T14:42:06.898069Z
Logiya_2017_fall,buechley-mideast,118174,Logiya,1524,2017-09-13T23:49:22.455471Z,2017-10-01T12:28:48.101074Z
Logiya_2017_spring,buechley-mideast,118174,Logiya,1750,2017-04-07T07:38:29.162794Z,2017-05-04T02:34:59.393472Z
Logiya_2018_fall,buechley-mideast,118174,Logiya,1366,2018-09-06T10:00:00Z,2018-09-24T15:52:21.057074Z
Logiya_2018_spring,buechley-mideast,118174,Logiya,1273,2018-03-17T01:08:52.839111Z,2018-04-19T21:56:20.613616Z
Lomets_2016_fall,oppel-balkans,118149,Lomets,238,2016-08-27T05:00:00Z,2016-09-19T03:18:56.345533Z
