id.yr.season,study,tag,id,N_locs,start_mig,end_mig
A75657_2012_spring,terra.natura-spain,75657,A75657,971,2012-02-25T15:08:39.117890Z,2012-03-23T20:31:49.907745Z
A75657_2013_fall,terra.natura-spain,75657,A75657,926,2013-09-09T00:00:00Z,2013-11-04T23:00:00Z
A75657_2013_spring,terra.natura-spain,75657,A75657,929,2013-02-14T02:49:33.257319Z,2013-03-29T11:39:58.367083Z
A75658_2009_fall,terra.natura-spain,75658,A75658,1175,2009-08-20T12:46:06.432852Z,2009-10-25T21:56:17.481174Z
A75658_2010_fall,terra.natura-spain,75658,A75658,1656,,
A75658_2010_spring,terra.natura-spain,75658,A75658,1777,,
A75658_2011_fall,terra.natura-spain,75658,A75658,551,,
A75658_2011_spring,terra.natura-spain,75658,A75658,1667,,
A75658_2012_spring,terra.natura-spain,75658,A75658,74,,
A75659_2009_fall,terra.natura-spain,75659,A75659,1281,2009-09-05T22:26:45.131728Z,2009-12-14T23:00:00Z
A75659_2010_fall,terra.natura-spain,75659,A75659,1317,2010-08-31T05:24:20.809374Z,2010-11-03T23:00:00Z
A75659_2010_spring,terra.natura-spain,75659,A75659,957,2010-02-24T11:49:17.252176Z,2010-03-30T15:18:54.714271Z
A75659_2011_fall,terra.natura-spain,75659,A75659,88,,
A75659_2011_spring,terra.natura-spain,75659,A75659,875,2011-02-23T08:41:27.961936Z,2011-03-30T14:31:11.439114Z
A80419_2008_fall,terra.natura-spain,80419,A80419,1148,2008-09-17T15:40:55.483706Z,2008-11-09T23:00:00Z
A80419_2009_fall,terra.natura-spain,80419,A80419,1303,2009-09-01T15:51:17.175246Z,2009-10-17T18:00:00Z
A80419_2009_spring,terra.natura-spain,80419,A80419,1014,2009-02-07T02:56:25.763670Z,2009-03-22T04:24:49.402534Z
A80419_2010_fall,terra.natura-spain,80419,A80419,1360,2010-09-01T12:18:03.137987Z,2010-10-29T22:00:00Z
A80419_2010_spring,terra.natura-spain,80419,A80419,1096,2010-02-06T12:49:49.784533Z,2010-03-11T03:33:04.263654Z
A80419_2011_spring,terra.natura-spain,80419,A80419,611,2011-02-14T16:43:04.116673Z,2011-04-13T18:00:00Z
A80420_2009_fall,terra.natura-spain,80420,A80420,1210,2009-08-24T10:10:32.582825Z,2009-09-29T03:44:51.885540Z
A80420_2010_fall,terra.natura-spain,80420,A80420,1290,2010-08-29T12:38:07.842792Z,2010-10-02T21:07:49.219759Z
A80420_2010_spring,terra.natura-spain,80420,A80420,1105,2010-02-17T20:16:56.361078Z,2010-03-27T04:59:54.169422Z
A80420_2011_fall,terra.natura-spain,80420,A80420,1274,2011-08-30T08:46:00.922753Z,2011-10-27T22:00:00Z
A80420_2011_spring,terra.natura-spain,80420,A80420,1240,2011-01-06T07:00:00Z,2011-03-28T20:39:28.330711Z
A80420_2012_fall,terra.natura-spain,80420,A80420,1271,2012-08-28T15:00:56.753831Z,2012-11-18T23:00:00Z
A80420_2012_spring,terra.natura-spain,80420,A80420,1156,2012-02-18T17:00:04.221667Z,2012-03-17T20:54:22.717548Z
A80420_2013_fall,terra.natura-spain,80420,A80420,14,,
A80420_2013_spring,terra.natura-spain,80420,A80420,774,2013-02-10T01:00:00Z,2013-03-28T05:52:49.601103Z
A89730_2009_fall,terra.natura-spain,89730,A89730,143,2009-08-20T19:38:52.134409Z,2009-09-05T15:53:44.959384Z
A89730_2010_fall,terra.natura-spain,89730,A89730,155,2010-08-17T20:20:45.229895Z,2010-09-04T02:19:35.053983Z
A89730_2010_spring,terra.natura-spain,89730,A89730,103,2010-02-18T01:51:16.135065Z,2010-05-12T22:08:43.864935Z
A89730_2011_fall,terra.natura-spain,89730,A89730,138,2011-08-26T21:11:53.346457Z,2011-09-14T03:54:57.996865Z
A89730_2011_spring,terra.natura-spain,89730,A89730,104,2011-02-20T16:17:21.858738Z,2011-03-20T00:42:45.598426Z
A89730_2012_fall,terra.natura-spain,89730,A89730,103,2012-08-06T17:24:46.338499Z,2012-08-19T21:53:30.568823Z
A89730_2012_spring,terra.natura-spain,89730,A89730,91,2012-03-01T01:00:00Z,2012-03-22T04:03:07.427493Z
A89730_2013_spring,terra.natura-spain,89730,A89730,65,2013-01-26T01:00:00Z,2013-03-17T14:34:26.979573Z
A89731_2009_fall,terra.natura-spain,89731,A89731,127,2009-09-04T17:23:54.496588Z,2009-09-28T07:00:18.999147Z
A89731_2010_fall,terra.natura-spain,89731,A89731,155,2010-09-01T20:58:55.142184Z,2010-09-27T02:00:00Z
A89731_2010_spring,terra.natura-spain,89731,A89731,131,2010-02-21T15:56:35.680728Z,2010-03-23T12:32:02.821400Z
A89731_2011_fall,terra.natura-spain,89731,A89731,160,2011-09-11T02:00:00Z,2011-09-28T21:02:05.135917Z
A89731_2011_spring,terra.natura-spain,89731,A89731,119,2011-02-18T01:00:00Z,2011-03-22T12:43:54.227163Z
A89731_2012_fall,terra.natura-spain,89731,A89731,41,,
A89731_2012_spring,terra.natura-spain,89731,A89731,131,2012-02-23T01:00:00Z,2012-03-23T03:31:33.527028Z
Agri_2013_fall,buechley-mideast,130662,Agri,2965,2013-09-07T05:29:47.474146Z,2013-10-04T06:11:48.552039Z
Agri_2013_spring,buechley-mideast,130662,Agri,74,,
Agri_2014_fall,buechley-mideast,130662,Agri,14,,
Agri_2014_spring,buechley-mideast,130662,Agri,2142,2014-03-17T12:11:40.793135Z,2014-04-17T11:13:58.828107Z
Akaga_2018_fall,oppel-balkans,171362,Akaga,3739,2018-08-22T00:00:00Z,2018-10-02T21:31:19.308980Z
Akaga_2018_spring,oppel-balkans,171362,Akaga,1100,,
Amud_2018_fall,efrat-israel,180318,Amud,1556,2018-09-16T00:23:34.388685Z,2018-11-11T18:00:00Z
Anna_2018_fall,oppel-balkans,171348,Anna,1297,2018-09-01T06:50:30.239453Z,2018-09-13T06:18:42.772291Z
Aoos_2015_fall,oppel-balkans,118154,Aoos,2052,2015-08-24T09:41:27.347105Z,2015-10-15T06:55:12.168307Z
Aoos_2015_spring,oppel-balkans,118154,Aoos,462,,
Aoos_2016_fall,oppel-balkans,118154,Aoos,961,2016-09-17T03:05:52.279876Z,2016-10-21T09:56:39.702210Z
Aoos_2016_spring,oppel-balkans,118154,Aoos,1328,2016-03-16T05:00:00Z,2016-04-20T18:53:05.210164Z
Aoos_2017_fall,oppel-balkans,118154,Aoos,1033,2017-09-04T16:56:50.140331Z,2017-10-18T22:00:00Z
Aoos_2017_spring,oppel-balkans,118154,Aoos,748,2017-03-07T09:24:27.823655Z,2017-04-09T02:59:10.800186Z
Aoos_2018_fall,oppel-balkans,118154,Aoos,833,2018-07-29T14:07:56.653635Z,2018-10-02T19:51:36.023170Z
Aoos_2018_spring,oppel-balkans,118154,Aoos,806,2018-02-18T01:51:16.135065Z,2018-05-12T22:08:43.864935Z
Aras_2012_fall,buechley-mideast,118176,Aras,1396,2012-09-02T04:20:42.553810Z,2012-12-29T19:00:00Z
Aras_2013_spring,buechley-mideast,118176,Aras,559,,
Arda_2012_fall,oppel-balkans,118147,Arda,1407,2012-09-19T21:13:44.968786Z,2012-10-31T08:21:54.048065Z
Arda_2013_spring,oppel-balkans,118147,Arda,204,,
Ardahan_2013_fall,buechley-mideast,210,Ardahan,3998,2013-07-02T00:00:00Z,2013-09-23T15:20:54.402723Z
Ardahan_2013_spring,buechley-mideast,210,Ardahan,212,,
Ardahan_2014_fall,buechley-mideast,210,Ardahan,1825,2014-07-02T00:00:00Z,2014-11-09T21:08:43.864935Z
Ardahan_2014_spring,buechley-mideast,210,Ardahan,3972,2014-01-02T00:00:00Z,2014-05-12T16:01:43.830810Z
Armenia2_2015_fall,buechley-mideast,48500703868,Armenia2,1496,2015-08-22T23:38:14.704880Z,2015-10-10T03:00:00Z
Armenia3_2015_fall,buechley-mideast,48500704009,Armenia3,968,2015-09-15T06:17:21.964468Z,2015-10-13T02:28:51.228117Z
Arpacay_2012_fall,buechley-mideast,118174,Arpacay,202,2012-08-21T02:00:00Z,2012-12-29T21:08:43.864935Z
Asparuh_2013_fall,oppel-balkans,131250,Asparuh,320,2013-08-06T03:00:00Z,2013-12-13T21:08:43.864935Z
Batuecasa_2017_fall,douro-spain,17020,Batuecasa,3485,2017-08-29T01:01:45.357561Z,2017-11-01T23:00:00Z
Batuecasa_2017_spring,douro-spain,17020,Batuecasa,295,,
Batuecasa_2018_fall,douro-spain,17020,Batuecasa,2351,2018-09-20T02:12:25.481053Z,2018-10-02T16:41:26.166950Z
Batuecasa_2018_spring,douro-spain,17020,Batuecasa,2774,2018-01-18T02:00:00Z,2018-03-12T09:31:16.818179Z
BatuecasP_2017_fall,douro-spain,17022,BatuecasP,2614,2017-08-02T01:00:00Z,2017-10-22T14:05:21.233841Z
BatuecasP_2018_fall,douro-spain,17022,BatuecasP,3432,,
BatuecasP_2018_spring,douro-spain,17022,BatuecasP,3509,,
Belgin_2018_fall,oppel-balkans,171346,Belgin,832,2018-09-10T23:41:54.954688Z,2018-09-22T23:10:07.487527Z
Berenice_2013_fall,oppel-balkans,130672,Berenice,274,2013-08-27T22:51:19.118436Z,2013-09-12T11:41:52.600702Z
Blanka_2018_fall,oppel-balkans,171345,Blanka,2024,2018-08-31T00:00:00Z,2018-10-15T13:12:16.418449Z
Boris_2015_fall,oppel-balkans,149505,Boris,1875,2015-09-13T12:10:28.654972Z,2015-10-05T22:28:58.544153Z
Boris_2016_fall,oppel-balkans,149505,Boris,2127,2016-09-23T18:41:33.403833Z,2016-10-11T21:20:47.876832Z
Boris_2016_spring,oppel-balkans,149505,Boris,1806,2016-02-22T14:12:20.405067Z,2016-03-30T20:07:03.538612Z
Boris_2017_fall,oppel-balkans,149505,Boris,2029,2017-09-20T09:55:30.334176Z,2017-10-13T15:14:06.302068Z
Boris_2017_spring,oppel-balkans,149505,Boris,1829,2017-02-20T21:31:44.399779Z,2017-04-01T19:37:10.544332Z
Boris_2018_fall,oppel-balkans,149505,Boris,1985,2018-09-21T08:43:46.758857Z,2018-10-12T20:46:07.696139Z
Boris_2018_spring,oppel-balkans,149505,Boris,1840,2018-02-21T12:34:21.667684Z,2018-03-27T02:35:23.395007Z
Boyana_2018_fall,oppel-balkans,171357,Boyana,3746,2018-09-07T00:00:00Z,2018-10-25T10:36:35.430676Z
Boyana_2018_spring,oppel-balkans,171357,Boyana,1101,,
Brieva_2016_fall,migra-spain,4404,Brieva,2032,2016-08-23T12:29:02.631303Z,2016-10-25T12:22:03.010038Z
Brieva_2017_spring,migra-spain,4404,Brieva,1240,,
Bruco_2017_fall,life.rupis-spain,48505470927,Bruco,1481,2017-08-28T09:06:16.465973Z,2017-10-05T20:00:00Z
Bruco_2018_spring,life.rupis-spain,48505470927,Bruco,24,,
Cabuk_2014_fall,buechley-mideast,132087,Cabuk,1521,2014-09-01T22:36:56.137540Z,2014-11-10T20:00:00Z
Cabuk_2015_fall,buechley-mideast,132087,Cabuk,1249,2015-10-02T16:17:39.006717Z,2015-10-29T12:42:21.457656Z
Cabuk_2015_spring,buechley-mideast,132087,Cabuk,1448,2015-05-22T19:29:56.285830Z,2015-07-05T13:53:11.046019Z
Camaces_2017_fall,douro-spain,17017,Camaces,381,2017-08-01T14:00:00Z,2017-12-09T21:08:43.864935Z
Castor_2014_fall,oppel-balkans,135955,Castor,2157,2014-08-17T12:54:50.426561Z,2014-10-10T18:48:14.065654Z
Castor_2014_spring,oppel-balkans,135955,Castor,530,,
Castor_2015_fall,oppel-balkans,135955,Castor,2164,2015-07-25T15:09:19.319266Z,2015-10-18T16:00:47.585172Z
Castor_2015_spring,oppel-balkans,135955,Castor,2121,2015-02-26T21:48:41.644460Z,2015-04-21T11:49:56.250495Z
Castor_2016_spring,oppel-balkans,135955,Castor,575,,
Djibouti_2013_fall,buechley-mideast,127589,Djibouti,1540,,
Djibouti_2013_spring,buechley-mideast,127589,Djibouti,516,,
Djibouti_2014_spring,buechley-mideast,127589,Djibouti,1030,,
Dobromir_2012_fall,oppel-balkans,118150,Dobromir,1489,2012-08-18T21:00:00Z,2012-12-16T15:38:13.263903Z
Dobromir_2013_fall,oppel-balkans,118150,Dobromir,2239,,
Dobromir_2013_spring,oppel-balkans,118150,Dobromir,2217,,
Dobromir_2014_fall,oppel-balkans,118150,Dobromir,2173,2014-08-03T23:56:41.129297Z,2014-10-22T16:15:34.797890Z
Dobromir_2014_spring,oppel-balkans,118150,Dobromir,2125,2014-03-08T04:00:00Z,2014-06-25T23:00:00Z
Dobromir_2015_fall,oppel-balkans,118150,Dobromir,2188,2015-07-05T05:00:00Z,2015-11-21T01:49:32.943449Z
Dobromir_2015_spring,oppel-balkans,118150,Dobromir,2160,2015-03-02T04:00:00Z,2015-05-23T00:13:01.889185Z
Dobromir_2016_fall,oppel-balkans,118150,Dobromir,997,2016-08-18T05:00:00Z,2016-10-04T17:47:43.676644Z
Dobromir_2016_spring,oppel-balkans,118150,Dobromir,2209,2016-04-20T13:39:42.076616Z,2016-06-30T23:00:00Z
Douro_2017_fall,life.rupis-spain,48797733050,Douro,1406,2017-08-22T07:54:13.517309Z,2017-09-18T11:24:14.728643Z
Douro_2017_spring,life.rupis-spain,48797733050,Douro,175,,
Douro_2018_fall,life.rupis-spain,48797733050,Douro,1991,2018-08-25T07:00:00Z,2018-10-09T20:00:00Z
Douro_2018_spring,life.rupis-spain,48797733050,Douro,1717,2018-01-24T06:00:00Z,2018-03-06T07:23:00.085759Z
Ekhi_2018_fall,migra-spain,5533,Ekhi,2622,2018-08-31T20:25:25.864696Z,2018-09-25T03:54:27.006697Z
Elodie_2016_fall,oppel-balkans,135956,Elodie,1426,2016-09-25T11:00:16.002835Z,2016-10-24T07:59:16.301612Z
Elodie_2017_fall,oppel-balkans,135956,Elodie,908,,
Elodie_2017_spring,oppel-balkans,135956,Elodie,2257,,
Endoia_2017_fall,migra-spain,5534,Endoia,856,2017-09-03T06:00:00Z,2017-11-25T21:08:43.864935Z
Faia_2017_fall,life.rupis-spain,48505476460,Faia,1956,2017-08-22T08:36:05.698327Z,2017-12-31T17:00:00Z
Faia_2017_spring,life.rupis-spain,48505476460,Faia,218,,
Faia_2018_fall,life.rupis-spain,48505476460,Faia,678,2018-08-18T00:51:16.135065Z,2018-11-09T21:08:43.864935Z
Faia_2018_spring,life.rupis-spain,48505476460,Faia,1567,2018-02-10T07:00:00Z,2018-03-29T20:53:03.027388Z
Gardon_2016_fall,kobierzycki-france,707,Gardon,2758,2016-09-09T01:00:00Z,2016-09-29T12:33:21.661751Z
Gardon_2017_fall,kobierzycki-france,707,Gardon,2737,2017-09-08T05:00:00Z,2017-09-27T20:33:48.154477Z
Gardon_2017_spring,kobierzycki-france,707,Gardon,2085,2017-02-19T15:32:50.496430Z,2017-04-11T15:01:24.154520Z
Gardon_2018_fall,kobierzycki-france,707,Gardon,843,2018-09-09T05:00:00Z,2018-10-01T21:50:36.952349Z
Gardon_2018_spring,kobierzycki-france,707,Gardon,2017,2018-01-10T00:00:00Z,2018-04-04T03:12:12.125162Z
Gurman_2017_fall,karyakin-russia,114,Gurman,1441,2017-09-08T05:00:00Z,2017-11-07T21:26:41.952947Z
Gurman_2018_fall,karyakin-russia,114,Gurman,1490,,
Gurman_2018_spring,karyakin-russia,114,Gurman,2117,,
H36_2018_fall,efrat-israel,180319,H36,576,2018-08-27T06:00:00Z,2018-09-22T02:38:01.950754Z
Haydi_2014_fall,buechley-mideast,132084,Haydi,1514,2014-08-25T00:45:17.311269Z,2014-11-20T10:04:45.445923Z
Haydi_2014_spring,buechley-mideast,132084,Haydi,169,,
Haydi_2015_fall,buechley-mideast,132084,Haydi,1288,2015-09-08T14:43:43.990711Z,2015-10-30T15:13:19.868051Z
Haydi_2015_spring,buechley-mideast,132084,Haydi,1408,2015-04-02T04:30:48.648257Z,2015-06-02T18:14:48.640112Z
Haydi_2016_spring,buechley-mideast,132084,Haydi,746,,
Heracles_2013_fall,oppel-balkans,130676,Heracles,204,,
Huebra_2017_fall,douro-spain,17021,Huebra,2586,2017-09-14T14:55:28.442345Z,2017-10-19T16:59:19.658574Z
Huebra_2017_spring,douro-spain,17021,Huebra,269,,
Huebra_2018_fall,douro-spain,17021,Huebra,2973,2018-09-21T00:54:44.677337Z,2018-11-02T22:33:25.866754Z
Huebra_2018_spring,douro-spain,17021,Huebra,2068,2018-02-02T06:00:00Z,2018-03-04T23:42:41.784545Z
Ibrahim_2013_fall,oppel-balkans,131248,Ibrahim,380,2013-08-28T07:29:53.524220Z,2013-09-23T11:30:44.628614Z
Igdir_2012_fall,buechley-mideast,118175,Igdir,1620,2012-09-15T09:02:08.423878Z,2012-10-16T04:51:06.890794Z
Igdir_2013_fall,buechley-mideast,118175,Igdir,2123,2013-09-17T22:57:22.417053Z,2013-10-22T13:20:37.332978Z
Igdir_2013_spring,buechley-mideast,118175,Igdir,1770,2013-03-13T02:55:41.798601Z,2013-04-12T17:22:48.772735Z
Igdir_2014_fall,buechley-mideast,118175,Igdir,1894,2014-09-29T20:33:17.971558Z,2014-11-11T11:21:56.229046Z
Igdir_2014_spring,buechley-mideast,118175,Igdir,1945,2014-02-24T02:55:19.679364Z,2014-04-03T19:26:50.543570Z
Igdir_2015_spring,buechley-mideast,118175,Igdir,889,,
Ikaros_2012_fall,oppel-balkans,118145,Ikaros,145,2012-08-21T14:15:46.836123Z,2012-09-10T10:19:37.919472Z
Iliaz_2012_fall,oppel-balkans,118153,Iliaz,1322,2012-09-04T13:04:50.427279Z,2012-12-31T23:00:00Z
Iliaz_2013_fall,oppel-balkans,118153,Iliaz,2328,,
Iliaz_2013_spring,oppel-balkans,118153,Iliaz,2261,,
Iliaz_2014_fall,oppel-balkans,118153,Iliaz,2261,2014-05-30T13:27:30.628881Z,2015-02-06T02:19:53.818491Z
Iliaz_2014_spring,oppel-balkans,118153,Iliaz,2253,2014-02-17T19:35:51.440949Z,2014-07-22T18:07:59.655734Z
Iliaz_2015_fall,oppel-balkans,118153,Iliaz,2285,2015-10-26T17:48:14.506949Z,2015-11-07T17:16:27.039788Z
Iliaz_2015_spring,oppel-balkans,118153,Iliaz,2229,2015-04-02T03:36:27.717062Z,2015-05-07T17:47:27.992887Z
Iliaz_2016_fall,oppel-balkans,118153,Iliaz,2196,2016-08-26T04:00:00Z,2016-09-25T17:07:41.083166Z
Iliaz_2016_spring,oppel-balkans,118153,Iliaz,2149,2016-01-02T05:00:00Z,2016-05-11T02:11:00.909545Z
Iliaz_2017_fall,oppel-balkans,118153,Iliaz,2109,2017-08-12T14:34:07.623543Z,2017-11-14T01:28:53.222764Z
Iliaz_2017_spring,oppel-balkans,118153,Iliaz,2090,2017-03-29T07:11:13.351170Z,2017-05-07T10:54:37.134924Z
Iliaz_2018_fall,oppel-balkans,118153,Iliaz,1996,2018-08-06T15:08:06.921530Z,2018-12-30T23:00:00Z
Iliaz_2018_spring,oppel-balkans,118153,Iliaz,1897,2018-03-14T22:23:16.249537Z,2018-04-17T19:50:09.889202Z
Ilin_2013_fall,oppel-balkans,130675,Ilin,122,,
Ilina_2013_fall,oppel-balkans,130674,Ilina,469,2013-09-14T22:37:21.921561Z,2013-09-26T22:05:34.454400Z
Iste_2014_fall,buechley-mideast,132086,Iste,1525,2014-09-14T10:47:14.810258Z,2014-10-10T07:04:29.326034Z
Iste_2014_spring,buechley-mideast,132086,Iste,156,,
Iste_2015_fall,buechley-mideast,132086,Iste,1416,2015-09-13T07:14:44.416592Z,2015-10-06T12:30:39.657244Z
Iste_2015_spring,buechley-mideast,132086,Iste,1427,2015-04-14T07:00:00Z,2015-05-07T12:18:38.071811Z
Iste_2016_fall,buechley-mideast,132086,Iste,1359,2016-09-22T04:35:05.484505Z,2016-10-15T08:06:19.451415Z
Iste_2016_spring,buechley-mideast,132086,Iste,1396,2016-01-02T04:00:00Z,2016-04-14T00:09:25.051091Z
Iste_2017_fall,buechley-mideast,132086,Iste,1127,2017-09-21T16:08:22.801189Z,2017-10-14T19:01:28.167541Z
Iste_2017_spring,buechley-mideast,132086,Iste,1036,2017-02-18T01:51:16.135065Z,2017-05-12T22:08:43.864935Z
Iste_2018_fall,buechley-mideast,132086,Iste,1306,2018-09-12T04:56:20.256378Z,2018-10-05T12:07:05.800965Z
Iste_2018_spring,buechley-mideast,132086,Iste,1047,2018-03-12T17:01:33.129492Z,2018-04-06T10:41:41.236613Z
J4107_2018_fall,efrat-israel,180322,J4107,1987,2018-08-27T01:53:19.272990Z,2018-09-19T02:38:00.218999Z
Jenny_2015_fall,oppel-balkans,149507,Jenny,1867,2015-09-10T21:04:51.561566Z,2015-10-11T09:55:44.432589Z
Jenny_2016_fall,oppel-balkans,149507,Jenny,2238,2016-08-14T12:36:42.383279Z,2016-09-26T21:44:39.126984Z
Jenny_2016_spring,oppel-balkans,149507,Jenny,2170,2016-03-14T10:26:48.114278Z,2016-04-25T06:46:13.178382Z
Jenny_2017_fall,oppel-balkans,149507,Jenny,2048,2017-09-09T12:01:27.516268Z,2017-10-09T05:26:40.355619Z
Jenny_2017_spring,oppel-balkans,149507,Jenny,2051,2017-03-08T20:05:16.548871Z,2017-04-24T19:25:59.569385Z
Jenny_2018_fall,oppel-balkans,149507,Jenny,1959,2018-09-06T16:25:21.913724Z,2018-10-04T22:01:20.917120Z
Jenny_2018_spring,oppel-balkans,149507,Jenny,1548,2018-03-04T05:00:00Z,2018-03-31T22:17:04.220732Z
Kapchug_2017_fall,karyakin-russia,115,Kapchug,175,2017-09-16T22:20:35.946716Z,2017-09-28T21:48:48.479555Z
Katerina_2013_fall,oppel-balkans,130671,Katerina,236,2013-09-06T14:12:15.075222Z,2013-09-29T21:29:01.689708Z
Katerina_2014_fall,oppel-balkans,130671,Katerina,51,,
Katerina_2014_spring,oppel-balkans,130671,Katerina,5,,
Lazaros_2012_fall,oppel-balkans,108050,Lazaros,1784,2012-08-22T00:07:05.946449Z,2012-10-03T23:07:33.811326Z
Lazaros_2012_spring,oppel-balkans,108050,Lazaros,42,,
Lazaros_2013_spring,oppel-balkans,108050,Lazaros,957,2013-03-02T01:02:34.667380Z,2013-04-06T07:34:27.934754Z
Levkipos_2012_fall,oppel-balkans,118146,Levkipos,1440,2012-09-08T02:37:53.754848Z,2012-11-11T04:59:06.813282Z
Levkipos_2013_fall,oppel-balkans,118146,Levkipos,2280,2013-06-11T15:36:10.349029Z,2014-02-18T04:28:33.538639Z
Levkipos_2013_spring,oppel-balkans,118146,Levkipos,2302,2013-04-22T13:11:01.192569Z,2013-05-11T02:34:34.696568Z
Levkipos_2014_fall,oppel-balkans,118146,Levkipos,2267,2014-06-21T20:00:40.860786Z,2014-07-28T20:57:44.204855Z
Levkipos_2014_spring,oppel-balkans,118146,Levkipos,2210,2014-03-09T01:05:23.434663Z,2014-08-14T17:44:19.212663Z
Levkipos_2015_spring,oppel-balkans,118146,Levkipos,1612,,
Lidia_2018_fall,migra-spain,48797732417,Lidia,1690,2018-08-31T08:00:00Z,2018-12-13T18:02:46.209386Z
Logiya_2013_fall,buechley-mideast,118174,Logiya,441,,
Logiya_2014_fall,buechley-mideast,118174,Logiya,1578,2014-07-10T12:00:00Z,2014-09-18T03:58:32.916160Z
Logiya_2014_spring,buechley-mideast,118174,Logiya,2178,2014-05-07T12:39:34.617121Z,2014-06-27T18:13:56.053733Z
Logiya_2015_fall,buechley-mideast,118174,Logiya,1862,2015-07-02T10:00:00Z,2015-09-28T12:11:23.694268Z
Logiya_2015_spring,buechley-mideast,118174,Logiya,1584,2015-04-12T12:08:03.810380Z,2015-05-12T16:11:22.230121Z
Logiya_2016_fall,buechley-mideast,118174,Logiya,1750,2016-09-13T05:55:21.235871Z,2016-10-03T13:26:16.510196Z
Logiya_2016_spring,buechley-mideast,118174,Logiya,1688,2016-04-05T18:16:07.733294Z,2016-05-18T01:40:29.667704Z
Logiya_2017_fall,buechley-mideast,118174,Logiya,1524,2017-09-12T20:10:51.990913Z,2017-10-02T16:07:18.565633Z
Logiya_2017_spring,buechley-mideast,118174,Logiya,1750,2017-04-05T13:23:35.149182Z,2017-05-05T20:49:53.407085Z
Logiya_2018_fall,buechley-mideast,118174,Logiya,1366,2018-09-05T11:48:14.683973Z,2018-09-25T20:14:24.042211Z
Logiya_2018_spring,buechley-mideast,118174,Logiya,1273,2018-03-14T19:44:19.345450Z,2018-04-22T03:20:54.107277Z
